URL, HTTP status code
https://www.nytimes.com/2018/10/01/opinion/beto-orourke-texas-ted-cruz-barack-obama.html,200
https://www.nytimes.com/interactive/2018/opinion/editorialboard.html,200
https://www.nytimes.com/interactive/2017/admin/100000006125081.embedded.html,200
http://www.nytimes.com/marketing/tools-and-services/,200
https://www.nytimes.com/digitalleftnav,301
http://www.nytimes.com/,301
https://www.nytimes.com/2018/10/08/us/california-governor-debate-gavin-newsom-john-cox.amp.html,302
https://www.nytimes.com/column/fixes,200
https://www.nytimes.com/2018/04/06/world/middleeast/saudi-prince-mohammed-bin-salman-us.html?module=inline,200
https://www.nytimes.com/interactive/2018/10/08/us/tracking-hurricane-michael-path.html,200
https://www.nytimes.com/subscriptions/edu/lp8LQFK.html?campaignId=6RR8R,301
https://www.nytimes.com/hdleftnav,301
https://www.nytimes.com/by/david-d-kirkpatrick,200
https://www.nytimes.com/video/world/europe/100000006127491/sex-consent-refugees-sweden.html?playlistId=1194811622213,200
https://www.nytimes.com/column/gail-collins,200
https://www.nytimes.com/video/us/politics/100000006144866/senators-react-to-fbi-report-on-kavanaugh.html?playlistId=100000006090324,200
https://www.nytimes.com/video/us/politics/100000006151250/trump-kavanaugh-ceremony.html?playlistId=100000006015242,200
https://www.nytimes.com/2018/07/30/us/politics/rudy-giuliani-collusion-trump.html,200
https://www.nytimes.com/2018/10/05/technology/facebook-breach.html,200
https://www.nytimes.com/video/us/politics/100000006067682/president-trump-impeach-questions-answers-michael-cohen.html?playlistId=100000002797598,200
https://www.nytimes.com/section/climate,200
https://www.nytimes.com/2009/01/05/health/05iht-04creaturest.19085150.html?module=inline,200
https://www.nytimes.com/video/us/politics/100000005524412/paul-manafort-fraud-laundering-scandal.html,200
https://www.nytimes.com/2018/10/07/world/middleeast/turkey-jamal-khashoggi-saudi-arabia.html,200
https://www.nytimes.com/2018/01/19/business/delta-airlines-service-animals.html?action=click&module=inline&pgtype=Article&region=Footer,200
https://www.nytimes.com/2018/10/08/opinion/brazil-election-bolsonaro-authoritarian.html,200
https://www.nytimes.com/2018/10/08/arts/television/whats-on-tv-monday-better-call-saul-and-lodge-49.html,200
https://www.nytimes.com/video/us/politics/100000006142467/-donald-fred-trump-taxes-ground-lease.html?playlistId=100000006144521,200
https://www.nytimes.com/2018/06/17/us/politics/north-korea-back-channel-kushner-gabriel-schulze.html,200
https://www.nytimes.com/video/business/,301
https://www.nytimes.com/column/disability,200
https://www.nytimes.com/interactive/2018/09/28/us/politics/the-campaign-reporter-ul.html,200
https://www.nytimes.com/video/us/politics/100000006144723/feinstein-schumer-fbi-investigation-kavanaugh.html?playlistId=100000006090324,200
https://www.nytimes.com/section/obituaries,200
https://www.nytimes.com/video/world/asia/100000006136562/indonesia-earthquake-tsunami-destruction-survivors.html?playlistId=100000005448156,200
https://www.nytimes.com/pages/todayspaper/index.html,301
https://www.nytimes.com/subscription/hd/1041.html?campaignId,200
https://www.nytimes.com/column/frank-bruni,200
https://www.nytimes.com/2018/10/01/us/governor-jerry-brown-california-last-bill-signing.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/by/michelle-goldberg,200
http://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,301
https://www.nytimes.com/pages/nyregion/index.html,301
https://www.nytimes.com/2018/08/06/opinion/saudi-arabia-canada.html?action=click&module=RelatedLinks&pgtype=Article,200
http://www.nytimes.com/ref/membercenter/help/agree.html,301
https://www.nytimes.com/2018/06/06/us/politics/california-primary.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/column/nicholas-kristof,200
https://www.nytimes.com/video/us/politics/100000006150161/trump-kavanaugh-hoax.html,200
https://www.nytimes.com/video/europe/,301
https://www.nytimes.com/2018/10/08/us/fema-disaster-recovery-climate-change.html,200
https://www.nytimes.com/subscription/multiproduct/lp8R34X.html?campaignId=748YY,200
https://www.nytimes.com/2018/10/05/nyregion/paul-manafort-property-forfeiture.html,200
https://www.nytimes.com/column/roger-cohen,200
https://www.nytimes.com/video/us/politics/100000006146535/live-video-senate-moves-toward-final-vote-on-kavanaugh.html?playlistId=100000006090324,200
https://www.nytimes.com/2018/07/12/us/politics/white-house-fbi-informant.html,200
https://www.nytimes.com/2018/10/07/world/asia/pompeo-north-korea-visit.html,200
https://www.nytimes.com/video/arts,200
https://www.nytimes.com/2018/10/08/business/economic-science-nobel-prize.html,200
https://www.nytimes.com/video/us/politics/100000006138441/trump-usmca-nafta-press-conference.html,200
https://www.nytimes.com/2018/10/07/business/china-trade-deals-retaliate.html,200
http://www.nytimes.com/services/mobile/index.html,200
https://www.nytimes.com/video/arts/100000006020764/online-proposal-videos.html,200
https://www.nytimes.com/2018/10/07/us/politics/kavanaugh-clerks.html,200
https://www.nytimes.com/2018/10/08/business/finland-tariffs-trump-administration.html,200
https://www.nytimes.com/pages/fashion/index.html,301
https://www.nytimes.com/video/us/politics/100000006142468/donald-fred-trump-taxes-family-mortgage.html?playlistId=100000006144521,200
https://www.nytimes.com/2018/10/07/obituaries/hamiet-bluiett-dies-at-78.html,200
https://www.nytimes.com/2018/09/20/insider/russia-investigation-details-so-far.html,200
https://www.nytimes.com/2018/10/06/opinion/sunday/eric-schneiderman-abuse.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8HYKU.html?campaignId=48JQY,301
https://www.nytimes.com/video/us/politics/100000006117376/brett-kavanaugh-georgetown-prep-vegas.html?playlistId=100000006090324,200
https://www.nytimes.com/content/help/account/purchases/subscriptions-and-purchases.html,301
https://www.nytimes.com/2018/10/08/opinion/gop-trump-kavanaugh-conspiracies-partisan.html,200
https://www.nytimes.com/2018/10/08/us/timothy-loehmann-tamir-rice-shooting.html,200
https://www.nytimes.com/column/david-brooks,200
https://www.nytimes.com/2018/10/08/world/asia/china-interpol-meng-hongwei.html,200
https://www.nytimes.com/video/world/100000006146692/nobel-peace-prize-nadia-murad-denis-mukwege.html?playlistId=1194811622205,200
https://www.nytimes.com/search/,200
https://www.nytimes.com/2018/10/07/climate/ipcc-climate-report-2040.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8R3WU.html,200
